route_name_list,lon,lat,datetime,type_list,matched_entity_id,status_list,current_edge_list,direction_angle_list,matched_rider_cnt,OrgPickup_cnt,reposition_recommend_cnt,reposition_recommend_and_accept_cnt,reposition_recommend_but_reject_cnt,matching_rate,unmatched_rider_cnt,total_revenue,total_revenue_added_by_reposition
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:00,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:01,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:02,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:03,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:03,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:03,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-73.9947861,40.7316,2016/3/1 0:03,point,1_0_0_driver_1,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.995308,40.729776,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99537664,40.72981045,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99544527,40.72984491,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99551391,40.72987936,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99558255,40.72991382,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99565118,40.72994827,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99571982,40.72998273,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99578845,40.73001718,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99585709,40.73005164,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99592573,40.73008609,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99599436,40.73012055,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.996063,40.730155,2016/3/1 0:00,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99601832,40.73020665,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99597364,40.73025831,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99592895,40.73030996,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99588427,40.73036162,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99583959,40.73041327,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99579491,40.73046493,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99575023,40.73051658,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99570555,40.73056824,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99566086,40.73061989,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99561618,40.73067155,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9955715,40.7307232,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9955253,40.73077478,2016/3/1 0:01,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9954791,40.73082635,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9954329,40.73087793,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9953867,40.73092951,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9953405,40.73098108,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9952943,40.73103266,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9952481,40.73108424,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9952019,40.73113581,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9951557,40.73118739,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9951095,40.73123896,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9950633,40.73129054,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9950171,40.73134212,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9949709,40.73139369,2016/3/1 0:02,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9949247,40.73144527,2016/3/1 0:03,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9948785,40.73149685,2016/3/1 0:03,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9948323,40.73154842,2016/3/1 0:03,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9947861,40.7316,2016/3/1 0:03,rider,1_0_0_driver_1,walk,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9947861,40.7316,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99470458,40.73169417,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99462307,40.73178833,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99454155,40.7318825,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99446003,40.73197667,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99437852,40.73207083,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.994297,40.732165,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9942165,40.73225933,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.994136,40.73235367,2016/3/1 0:03,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9940555,40.732448,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.993975,40.73254233,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9938945,40.73263667,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.993814,40.732731,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.993732,40.7328265,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99365,40.732922,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.993568,40.7330175,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.993486,40.733113,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.993404,40.7332085,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.993322,40.733304,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99323367,40.733407,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99314533,40.73351,2016/3/1 0:04,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.993057,40.733613,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99296867,40.733716,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99288033,40.733819,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.992792,40.733922,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99270257,40.73402318,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99261313,40.73412437,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9925237,40.73422555,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99243427,40.73432673,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99234483,40.73442792,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9922554,40.7345291,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99256583,40.73465975,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99287627,40.7347904,2016/3/1 0:05,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9931867,40.73492105,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99349713,40.7350517,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99380757,40.73518235,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.994118,40.735313,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99465517,40.73553883,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99519233,40.73576467,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9957295,40.7359905,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99626667,40.73621633,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99680383,40.73644217,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.997341,40.736668,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9972575,40.7367835,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.997174,40.736899,2016/3/1 0:06,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9970905,40.7370145,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.997007,40.73713,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.9969235,40.7372455,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99684,40.737361,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.997314,40.7375595,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.997788,40.737758,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.998262,40.7379565,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.998736,40.738155,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.99921,40.7383535,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-73.999684,40.738552,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-74.00015177,40.73875078,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-74.00061953,40.73894957,2016/3/1 0:07,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-74.0010873,40.73914835,2016/3/1 0:08,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-74.00155507,40.73934713,2016/3/1 0:08,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-74.00202283,40.73954592,2016/3/1 0:08,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1,-74.0024906,40.7397447,2016/3/1 0:08,rider,1_0_0_driver_1,onboard,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:00,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:01,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:02,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:03,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:03,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:03,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:03,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:03,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
1_0_0_rider_1_meeting_point,-74.0024906,40.7397447,2016/3/1 0:03,point,1_0_0_driver_2,display,0,0,0,0,0,0,0,0,0,0,0
